name,class,z,u-r,x_c,y_c,ns,r_s,q,phi,psi_11,psi_12,psi_22,psi_111,psi_112,psi_122,psi_222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,T,T_err,F
PGC0024509,spiral,0.01238,2.00302,1.105196608,-0.756559496,1.891378347,1.708865541,3.559388817,-0.024349982,0,0,0,-0.000959605,0.002932274,0.002441686,-0.012144941,1.337285524,0.00074104,-0.004606334,30.00731579,-80.21839492,-34.05457062,1.112248384,-2.07613652,0.000122014,0.002540323,0,0,0.175323521,0.854882497,4.740449091,20.88352862,6,1,0.00466556
PGC0024531,spiral,0.01413,1.9288,1.725884372,0.011039196,0.648074307,26.00212026,1.24186611,0.047417672,0,0,0,0.000172723,-0.000472048,0.000317685,0.000764275,3.60244007,0.000245204,0.000146113,35.94798642,145.0736363,505.2090342,129.2219198,450.0766522,0.00073806,-0.000923859,0,0,1.550025349,1.849477641,0.562818842,-1.058356561,4,1,0.000285437
PGC0024532,spiral,0.02559,2.50663,1.453651942,0.158505938,1.214848681,1.827293093,4.946879709,-1.310762261,0,0,0,0.007976968,0.001328911,0.001709301,0.00020847,3.417854319,0.004843134,0.00076869,22.59317816,6.386023878,-5.888837536,5.207510183,30.37857428,0.001792246,0.000216213,0,0,0.249495606,0.887559853,4.198857665,22.00432118,5,2,0.004903757
PGC0024545,spiral,0.0043,2.02022,-3.828619567,-2.332864923,0.892052495,15.61260187,1.187394658,-1.476129284,0,0,0,-0.003899693,-0.000666883,-0.000893311,-0.002779098,3.760238761,-0.002396502,-0.00172299,31.02997105,-205.0400156,-316.7048371,-144.778952,-1232.967711,0.00082758,-0.000822801,0,0,1.140582081,1.85533144,1.128590038,-0.35220433,6,0,0.002951596
PGC0024575,spiral,0.02896,2.16143,-1.26E-08,-1.25E-08,2.160965113,0.856520308,2.37005359,0.609929063,0,0,0,0.001337397,0.000568716,-0.001055439,0.001725596,2.705661962,0.000140979,0.001147156,32.21120962,366.0714385,268.5050642,149.7675994,323.810011,-0.002258332,0.00335568,0,0,1.226111615,2.324335994,1.408479733,0.140999375,4,0,0.001155787
PGC0024595,spiral,0.01381,0.95479,0.868740147,-5.617200186,0.702406074,20.78582807,1.25359812,0.758208764,0,0,0,-0.003286768,0.000923133,-0.000994865,0.00089409,3.915278786,-0.002140817,0.000908611,32.17891913,-1612.586273,-398.1085315,-681.2042017,-696.8930347,-0.002215802,0.000828077,0,0,1.307411293,1.79466721,0.800726418,-0.844332897,6,1,0.002325655
PGC0024621,spiral,0.04307,2.57007,0.772382542,0.591386093,3.909251341,0.005194228,2.752954031,0.458926815,0,0,0,-0.000325585,-0.00012223,-0.000140441,-0.000903662,1.685919825,-0.000233013,-0.000512946,26.7637674,137.0988219,29.99488508,22.7797761,-1.005306543,0.002623724,-0.002870282,0,0,0.560742771,1.42975022,2.307624275,4.316177061,4,0,0.00056339
PGC0024641,spiral,0.03036,2.54218,0.999999998,0.999999996,2.054046972,1.292472448,1.682426625,-0.546874552,0,0,0,-0.001018155,-0.000452267,0.001134593,0.001213815,2.69021684,5.82E-05,0.000380774,32.37924023,-107.7587218,12.60716055,-105.9078684,113.8452147,-0.000350909,-0.000457106,0,0,1.234992878,2.109180621,1.259401779,0.182623795,4,0,0.000385199
PGC0024669,early,0.02107,2.79044,-0.409425873,-1.545825549,4.921915828,0.00026875,1.357393905,-1.075800681,0,0,0,-0.000440418,-0.000228315,2.27E-06,-0.000551936,0.849781077,-0.000219076,-0.000390125,21.91120703,15.8125168,-0.181247061,2.711668399,-29.91385088,7.64E-05,-5.67E-05,0,1,0.742911842,1.960672621,3.442546312,21.40476063,-5,0,0.000447428
PGC0024688,early,0.01012,2.53019,1.000000016,2.000000044,3.389093142,0.0419568,1.608784192,-1.399583104,0,0,0,0.001080786,0.000248635,-0.000269145,-0.000362359,3.552329145,0.00040582,-5.69E-05,29.16202881,71.6575296,-36.4105274,-13.14899742,-145.9739925,0.000227957,0.000122407,0,0,1.022491901,2.021605187,2.065676002,7.528917446,-2,0,0.000409785
PGC0024707,early,0.04522,3.08616,-3.553520118,0.942221193,3.716657197,0.010816724,1.238016207,-0.361352233,0,0,0,0.002833827,-0.000190085,-0.000473716,0.002142337,2.03730327,0.001180055,0.000976126,23.44571285,852.6885722,-237.0148663,344.5411171,740.4556229,0.001178687,0.000537196,0,0,0.742835188,1.595673279,2.438956541,9.955678944,-3,2,0.001531455
PGC0024728,early,0.04064,2.84716,1.633235212,3.056521984,3.320600979,0.042373178,1.209375858,0.272499368,0,0,0,0.000317693,-0.000812882,-0.000425239,-0.000665364,1.378904373,-5.38E-05,-0.000739123,25.89264847,-88.32616151,-126.4636295,8.108836302,-250.0705171,4.39E-05,-0.000244689,0,0,1.339015907,2.738980308,1.801544613,2.726738963,-5,0,0.000741076
PGC0024771,spiral,0.01989,2.57403,-9.000000021,-1.00000001,3.017397597,0.026395897,3.855781527,0.278572666,0,0,0,0.025742342,0.006455785,0.000634892,-0.022990639,196.7247144,0.013188617,-0.008267427,12.72286204,141.2157277,45.12400748,18.80458629,11.99744889,0.00560843,-0.010670287,0,1,0.095575831,0.784364542,31.26098337,2067.090286,5,1,0.015565666
PGC0024796,spiral,0.02727,2.28203,-0.50095933,-0.282265326,1.028415922,6.276659818,2.635260664,-0.574180274,0,0,0,1.23E-05,0.000582581,2.32E-05,-0.002277067,1.384452649,1.77E-05,-0.000847243,28.71336607,19.8826327,-29.40559734,4.797799368,-8.540709341,-0.00051901,-0.000724394,0,0,0.636154692,1.34477313,1.701585163,1.112330324,6,0,0.000847428
PGC0024830,spiral,0.02826,2.56938,-2.173719197,-0.949195015,0.538141825,3.901677139,11.72560291,0.590830124,0,0,0,-0.006815086,0.013618836,-0.018611295,0.028567182,3.438411398,-0.01271319,0.021093009,33.90251476,0.618659999,8.999236721,13.48044573,15.06258284,0.002258141,0.002651456,0,1,0.279760066,0.809489586,2.965995548,8.840556499,6,0,0.024628038
PGC0024833,spiral,0.04283,2.19552,0.640257953,-0.361902885,2.100777726,1.668260914,1.037572525,0.708007441,0,0,0,0.000112243,-4.11E-05,-0.000878517,0.000137704,2.160481726,-0.000383137,4.83E-05,31.94371624,-411.6223815,129.0261581,-113.0986817,107.168455,-0.00026926,0.00081239,0,0,0.92994387,1.674836231,1.316414696,0.017321281,6,0,0.000386171
PGC0024839,spiral,0.02768,2.35278,1.000000011,-3.000000005,2.025185267,0.959718282,1.679597985,-0.78890698,0,0,0,0.001240648,0.00083518,0.00090669,-0.003495485,3.851524654,0.001073669,-0.001330153,24.53066452,139.7690068,-77.93321968,79.39418608,-136.7207962,5.92E-05,0.000303791,0,0,0.683148084,1.621408925,2.227450045,4.543682308,4,2,0.001709407
PGC0024908,spiral,0.01927,2.56101,0.999999998,1.999999996,1.706808546,2.415277746,1.714008959,-0.48275667,0,0,0,-0.00259506,-0.001912991,-0.000130929,0.001063916,5.128982441,-0.001362995,-0.000424537,29.02692934,-44.08676123,176.8539102,-173.0994787,-55.54461532,0.000740726,0.000831195,0,0,1.201143081,2.368347712,1.526008974,0.574042777,4,2,0.001427581
PGC0024909,early,0.03079,2.88347,0.221100333,1.061540006,3.854579229,0.006255081,1.505600375,-0.125572857,0,0,0,-0.000754174,-0.001568196,0.000498469,-0.001031978,2.236807514,-0.000127853,-0.001300087,22.76839731,-439.4298773,-47.93314711,-67.75449747,-238.3929043,-0.000105695,-0.000854305,0,0,0.748181612,1.756333293,2.693276316,12.54402665,-2,0,0.001306358
PGC0024960,spiral,0.02065,2.03375,1.96733196,3.705197903,0.507508597,4.032972246,9.999498422,1.161800786,0,0,0,0.018583575,-0.008229112,0.003578464,-0.001844187,1.460003624,0.011081019,-0.00503665,28.59595164,2.505130623,4.93422467,8.918754945,13.77566679,0.002171152,0.001141032,0,1,0.364064324,1.246771345,3.176717396,8.287929738,6,1,0.012171969
PGC0024996,spiral,0.01462,1.98992,0.132824242,-0.268519853,2.013009212,1.544396212,1,-12.32216727,0,0,0,-0.000750515,0.000420997,0.002228097,-0.00453702,2.473620646,0.000738791,-0.002058011,29.58982877,-29.30461375,1151.284151,951.6380509,1582.019396,-0.000106767,-0.002198689,0,0,0.695935905,1.104217602,1.138934864,0.107577746,5,0,0.002186601
PGC0025009,early,0.01694,2.69663,3.551650279,0.209464769,3.370219169,0.044861178,1.181440081,1.27633426,0,0,0,-0.000390642,9.73E-05,-9.19E-05,0.000107107,1.436456597,-0.000241263,0.000102209,27.71033228,-87.58838055,28.90797637,-13.56406572,-11.58984059,-3.47E-05,-7.86E-05,0,0,1.473690936,2.973937651,1.830067417,3.121120061,-2,0,0.00026202
PGC0025086,spiral,0.01419,2.36213,1.578340316,-0.089238418,0.839866189,3.689258974,7.425696748,-0.152288097,0,0,0,-0.000130642,-0.00157694,-0.004545683,-0.02803275,1.294379917,-0.002338163,-0.014804845,32.36091412,59.26660577,-39.3293954,11.34968817,-3.658064489,-0.000298063,-0.00732326,0,1,0.908065655,2.362378694,2.237854969,3.082809096,5,1,0.014988344
PGC0025144,early,0.01649,2.77908,-0.664296798,0.020088628,4.728496957,0.000424523,1.384397529,1.278584415,0,0,0,0.000991114,0.000662103,8.30E-05,-0.001388476,1.648630855,0.000537081,-0.000363187,23.38941357,11.26693207,-475.0570949,227.7791379,1134.956665,0.00027418,0.000644743,0,0,0.658488541,1.473568584,4.596999499,53.07743012,-5,0,0.000648353
PGC0025226,early,0.02816,2.87728,1.212414219,0.62671627,5.213420855,0.0001,1.046017323,1.266089948,0,0,0,0.000377688,-0.000422754,0.000232261,-0.000410552,1.714089316,0.000304975,-0.000416653,19.34755081,16.80042303,-11.98111444,8.940250084,-33.58280156,4.25E-05,-0.000347065,0,1,0.384331305,1.178111406,5.011546888,55.19226701,-3,0,0.000516342
PGC0025237,spiral,0.007759,2.14601,1.950908648,0.138336338,0.53582981,20.01721339,1.486086319,-1.105596986,0,0,0,-0.006202057,-0.003195996,-0.001347153,-0.00610694,12.75946541,-0.003774605,-0.004651468,26.59383634,583.4539991,-615.6765173,642.8934332,528.5797764,-0.002759138,-0.002703306,0,1,0.716665174,1.48202456,2.179110621,5.428986096,6,0,0.005990308
PGC0025258,spiral,0.008426,2.09753,0.57507079,-1.05880406,1.043599049,8.021566998,1.895720495,0.591720921,0,0,0,-0.001462184,-0.000835326,-0.000963284,3.18E-06,5.080598884,-0.001212734,-0.000416075,29.28513668,-308.412473,-166.1525376,-140.254692,-146.128684,-0.000395378,7.14E-05,0,0,0.631589669,1.2165449,1.862971118,3.314072775,5,0,0.001282124
PGC0025280,early,0.0129,2.79882,1.705913326,0.431124161,4.205916485,0.003198258,1.073656642,-0.059791566,0,0,0,0.000309895,0.000128197,0.000416555,8.28E-05,3.149647979,0.000363225,0.000105491,26.80012657,2482.415175,104.0755424,134.9105878,1454.11285,0.001380147,3.45E-05,0,0,1.849896609,3.394730577,1.769383923,4.324538702,-5,0,0.000378233
PGC0025282,spiral,0.02893,2.6289,2.999999993,0.999999997,2.968824856,0.11256431,2.503594422,0.424829158,0,0,0,-0.001962324,0.00118508,-0.002201986,0.005010621,3.513714915,-0.002082155,0.00309785,30.28641052,-1000.42782,-106.9398208,-31.38152188,255.252569,-0.001057068,0.001020196,0,0,1.096135265,2.183048886,1.562272762,0.825234251,4,0,0.003732566
PGC0025305,spiral,0.01628,2.39192,2.123593241,0.109180922,0.974142114,6.161081707,2.433802445,-0.814474923,0,0,0,-0.001251539,-0.001360768,-0.001442685,-0.002838119,2.786355414,-0.001347112,-0.002099444,23.87782345,-83.79409849,62.85007237,17.36386832,-135.6681373,-0.000708149,-0.001110014,0,0,0.831883798,1.97630781,2.099465393,3.004954223,4,1,0.002494469
PGC0025328,early,0.02966,2.84543,0.033612232,-1.700305801,5.239584313,0.0001,1.259038402,-0.382234746,0,0,0,0.002367331,0.000241545,0.000233516,0.000834209,1.242491757,0.001300423,0.000537877,22.14937145,168.8809682,14.91248502,73.24695293,-83.60347603,0.000294861,-0.000267928,0,1,0.717109154,1.799773443,3.096367544,17.60374315,-2,0,0.001407271
PGC0025331,spiral,0.01074,-7.994,-1.411814865,2.003549758,2.29678367,0.859774463,1.775342337,-1.576145455,0,0,0,0.000389852,-0.000365945,0.001238347,-0.000595875,2.271675589,0.000814099,-0.00048091,35.38333509,117.9647757,-79.51414953,150.0824761,-1354.119187,0.002412417,0.000768071,0,0,1.034434311,1.602703928,0.952222596,-0.928947352,5,0,0.000945533
PGC0025352,early,0.01295,2.8341,1.433908886,1.610498478,4.865447278,0.000429153,1.312655004,1.624218266,0,0,0,-0.000977657,-0.000637391,9.74E-06,-0.000522918,4.045052357,-0.000483958,-0.000580154,28.48664941,-2070.119643,-155.4248374,-968.7618787,-1130.060224,-0.001222514,-0.000408192,0,1,1.48444335,2.735358951,2.029272181,7.347811876,-2,0,0.000755509
PGC0025405,spiral,0.02003,2.30176,0.835015301,2.281841575,0.976566049,5.076730642,5.062890694,1.410908928,0,0,0,0.014519576,-0.001731558,0.001909647,0.000651916,1.795714301,0.008214612,-0.000539821,37.98576519,54.72527323,135.7828622,477.3507511,1645.346056,0.002781145,-0.000422597,0,1,1.271133551,2.455511133,1.43465887,0.121203154,5,2,0.00823233
PGC0025406,spiral,0.02013,1.97034,0.839338028,-0.014490633,1.201853619,4.905890088,2.491857252,0.932744011,0,0,0,-0.001541827,0.000929589,-0.001765799,0.001129388,1.731861491,-0.001653813,0.001029488,29.5836783,-125.042688,-73.19011804,-88.53188583,-29.10659337,-0.001590592,0.001264145,0,0,0.63632928,1.261897989,1.683123644,1.638500003,6,0,0.001948061
PGC0025423,spiral,0.01438,2.81126,3.352220504,-1.391147938,0.801038518,4.84986688,4.337602332,-0.244770626,0,0,0,-0.000581954,-0.00149635,-0.002838791,-0.009335404,4.868585924,-0.001710373,-0.005415877,23.65618601,-543.0452519,240.5681963,-87.63481896,25.62945872,-0.000945121,-0.002067434,0,0,0.343660507,1.032266216,3.329534047,12.90138143,4,2,0.005679533
PGC0025467,spiral,0.01001,1.76978,-4.447916194,0.645831204,1.416213901,2.2577673,1.935382358,-0.863242601,0,0,0,-0.00273932,-0.0021635,-0.001692602,-0.004888351,4.182672642,-0.002215961,-0.003525926,17.92910358,23.6437656,-79.59318243,106.9429054,-181.9700086,-7.37E-05,-0.000927681,0,0,0.489725602,1.50601534,3.565280649,15.8993708,5,2,0.004164449
PGC0025498,spiral,0.005064,2.21344,-1.358048138,-0.237214603,0.888976154,6.161533645,2.734031616,-0.032190987,0,0,0,0.000323959,0.000600247,0.000257729,0.003287566,3.124174893,0.000290844,0.001943907,22.96569351,395.5127123,-61.9837011,3.642581993,6.980616569,0.000339863,-0.001198679,0,0,0.70534637,1.714403001,2.707326338,8.608202208,5,2,0.001965544
PGC0025524,early,0.02413,2.65693,0.111461051,-0.512953976,5.339877797,0.0001,1.19995443,-1.032007495,0,0,0,0.000319392,0.000423475,-0.000172277,-0.000716753,1.959211749,7.36E-05,-0.000146639,26.34595653,2.827015689,-49.99208897,7.378781104,-147.8608412,9.98E-05,-0.000401795,0,1,1.034495731,2.176771243,2.358812035,10.14837406,-5,0,0.000164054
PGC0025571,early,0.02082,2.75495,2.119311161,1.441978371,2.978776352,0.054760794,2.240000287,0.439819368,0,0,0,0.000164083,0.00013382,-0.00048836,-0.000113463,1.78619428,-0.000162138,1.02E-05,21.66541896,-23.87218658,-3.221257184,-6.460484183,-7.691948347,-8.19E-05,0.000117904,0,0,0.894363001,2.363273945,2.817438242,9.812209589,-2,0,0.000162458
PGC0025640,spiral,0.0043,1.93541,0.010600971,-1.71563012,0.535381285,17.4896044,2.01761581,-0.059040096,0,0,0,-0.001123906,0.000217284,-0.000352339,0.001008087,5.902457274,-0.000738123,0.000612685,28.96789511,-161.9230893,-4.746875192,0.445061608,0.921735222,-0.001105332,-0.00060023,0,0,0.71410525,1.414363207,2.143740745,4.75854002,4,1,0.000959275
PGC0025646,early,0.01255,2.60282,0.009869435,-0.447458138,2.574074669,0.163685908,2.462213862,0.25857636,0,0,0,-0.000162253,-4.20E-05,-4.16E-05,-6.09E-05,4.308440127,-0.000101944,-5.15E-05,23.44436114,-41.97169576,-26.50970118,-12.05680045,-24.89014272,-4.44E-05,-0.000418409,0,0,0.5902615,1.537784022,3.795847723,25.28511499,-2,0,0.000114198
PGC0025718,early,0.02316,2.84418,2.833647906,1.801350846,4.805306369,0.000447406,1.646465073,-0.603837931,0,0,0,9.60E-05,3.50E-05,-7.12E-05,0.00024734,1.435803486,1.24E-05,0.000141191,26.45128429,-41.71928576,11.55331662,-11.90148942,81.49795053,-8.06E-05,0.00027004,0,1,1.251076175,2.658153495,2.412370616,9.910404201,-3,2,0.000141737
PGC0025726,spiral,0.02676,2.22953,0.205989642,-3.184184814,2.037541746,1.516412958,1.358196459,0.950624945,0,0,0,3.16E-05,-0.000746127,-0.000460666,0.000282127,1.603648495,-0.000214549,-0.000232,30.31430719,-74.5956113,-25.24009479,-41.16651135,-96.17717161,0.000734807,-0.000206945,0,0,1.32520046,2.482839779,1.369228286,-0.023744929,6,0,0.000315999
PGC0025806,spiral,0.006494,-0.16739,0.417527891,-0.212446646,0.557213738,8.342174606,3.976271425,0.966134832,0,0,0,0.004224748,-0.004446956,0.001685394,-0.00267693,4.539805313,0.002955071,-0.003561943,26.08610136,-38.68682138,-55.03336544,-76.23827311,-100.9333754,0.000316344,-0.001135836,0,0,0.277555427,0.814066408,4.04238788,19.69569377,4,2,0.004628162
PGC0025847,spiral,0.03429,2.60413,0.823885048,1.76839603,2.094869478,0.330557125,4.723816281,-1.540115051,0,0,0,-0.012268614,-0.000799524,-0.000856738,-0.000107045,2.725085816,-0.006562676,-0.000453285,26.47015465,-15.20806068,1.135105848,-70.89301707,-143.5193596,-0.001113086,-0.000574547,0,0,0.598092894,1.75640382,2.705753342,5.920739478,4,2,0.006578312
PGC0025946,spiral,0.008759,2.174,0.436221327,0.233446645,1.558738807,4.076749137,1,1.62598853,0,0,0,-0.001932832,0.000329802,-0.000474491,0.001094518,6.712783383,-0.001203661,0.00071216,27.68270534,-509.7789606,45.81787735,-180.7194586,-19.07483732,-0.000797737,-0.000588661,0,0,0.641268223,1.316096301,2.594651743,10.34788571,4,2,0.001398561
PGC0025955,early,0.006835,2.70203,-1.54986409,-1.307099731,5.324220093,0.000100064,1.30293805,-0.760118177,0,0,0,-6.54E-05,-0.000219586,0.000150971,0.000165358,4.713612629,4.28E-05,-2.71E-05,23.92244712,27.21905431,1.95119498,8.657217337,-5.892209692,3.20E-05,-1.88E-05,0,1,0.811566942,2.079783441,3.716967215,28.32828127,-3,0,5.07E-05
PGC0025956,spiral,0.007056,1.91373,-1.049187971,0.317781496,1.156193674,4.990689516,2.894869629,0.191521605,0,0,0,0.000840137,-0.000244032,-0.000805441,0.002503945,1.472194907,1.73E-05,0.001129956,32.18400958,-313.8910759,-117.7779809,-153.5373853,-148.5261429,0.00094935,0.002330724,0,0,1.036340972,1.541917585,0.894539727,-0.933376868,5,2,0.001130089
PGC0025976,spiral,0.01333,1.87551,0.999999996,-2.69E-09,1.438755993,4.939152887,1.404168787,1.316824647,0,0,0,0.001685203,0.000171733,0.000531397,0.001123991,4.120491739,0.0011083,0.000647862,29.46469711,151.2728576,85.82701616,114.8790103,322.551874,0.000408437,-0.000137005,0,0,0.902323557,1.71773297,1.64879601,1.84383611,6,0,0.001283765
PGC0026000,early,0.02541,2.77011,1.46224088,-0.450531104,5.127797511,0.000104615,1.312795862,1.212211698,0,0,0,-0.001205993,-0.000136486,-0.000455239,0.000302927,1.453521251,-0.000830616,8.32E-05,18.26594197,-12.49596761,0.628490705,-7.418549365,0.000154055,-0.000110252,5.40E-05,0,1,0.710053269,2.194033831,3.775879564,22.32404324,-5,0,0.000834774
PGC0026013,early,0.0225,2.72914,-1.318517375,-1.98867199,5.284927907,0.000103307,1.646149787,1.328665196,0,0,0,0.000680892,-0.000327316,0.00036524,-0.000943678,1.127752937,0.000523066,-0.000635497,25.76476564,130.0767743,16.07583634,-1061.674698,979.2768094,-0.000422381,0.000278818,0,0,0.87899384,1.743363783,2.303083969,11.15290277,-3,0,0.000823076
PGC0026015,spiral,0.02558,2.61828,-3.000000004,2.999999996,2.778890927,0.203155122,1.946071454,0.073895109,0,0,0,0.001212572,0.000196153,-0.000585171,0.002203667,3.521097304,0.000313701,0.00119991,31.88378977,240.1684116,86.50016526,32.57151119,108.3687072,-0.00014305,-0.000529668,0,0,1.484772052,2.746718831,1.405031153,0.415472755,4,2,0.001240239
PGC0026068,spiral,0.008319,11.52594,-0.413225972,1.518118589,1.773476884,3.214507056,1.622160955,-0.238298915,0,0,0,0.002408858,-0.002392547,0.000833966,0.00362217,3.160778641,0.001621412,0.000614811,37.2385431,-18952.20808,6728.169253,-4997.597658,7725.985743,-0.000529173,0.001063659,0,0,0.766148096,1.079590506,0.897449124,-0.447108848,6,1,0.001734062
PGC0026173,spiral,0.01871,1.71155,-2.034005056,-0.235315321,1.407776501,4.475874001,1.801486966,0.357288415,0,0,0,0.000901001,-0.00027179,-0.000477963,-0.002821122,1.292133661,0.000211519,-0.001546456,29.62830392,-706.1755197,-272.9261513,-133.1287344,-174.3041175,0.000572848,-0.001311351,0,0,1.529839813,2.909309104,1.384960033,-0.055118112,6,1,0.001560854
PGC0026225,spiral,0.04939,2.00223,-0.671074571,-0.262926916,1.338282866,5.824936805,1.531861342,-1.013388493,0,0,0,0.000272416,0.000127327,-0.001096512,0.001604639,1.367127125,-0.000412048,0.000865983,30.62982689,-183.3638486,118.5473258,-157.7802458,435.4808467,-0.000781869,-0.000653792,0,0,1.358641587,2.323870465,1.173526179,-0.471437287,6,1,0.000959015
PGC0026238,spiral,0.005581,1.69995,0.44167675,1.527426736,1.844215717,0.599381589,4.409200794,0.593667963,0,0,0,0.008230374,0.000829325,-0.002264663,-0.002010025,3.361337688,0.002982855,-0.00059035,26.64555638,965.6207081,934.8106019,855.3672514,794.7187649,0.002648843,0.001735862,0,0,0.687701637,1.305734532,1.932656888,5.412124904,6,2,0.003040714
PGC0026282,spiral,0.02693,2.19391,-0.544640889,-2.084431163,1.429083776,5.000147854,1.598529496,-1.276145305,0,0,0,1.95E-06,0.000144885,0.000168159,-0.000225806,3.471041717,8.51E-05,-4.05E-05,31.01669609,-160.054835,-18.82875155,-73.1427513,-263.5459581,-0.000618517,-0.000325401,0,0,0.99619531,1.834468993,1.455634087,0.820915505,4,0,9.42E-05
